booking_id,hotel_name,city,country,hotel_type,room_type,booking_date,check_in_date,check_out_date,length_of_stay,num_guests,room_rate,total_revenue,customer_segment,booking_channel,is_cancelled,rating,adr,revpar,year,month,month_name,quarter,weekday,is_weekend,year_month,revenue_segment,stay_segment,occupancy_rate,cancellation_rate
BK014151,Boutique Hotel Dubai,Dubai,AE,Boutique,Double,2024-09-10,2025-01-24,2025-01-28,4,4,167.93,671.7,Couple,Hotels.com,0,4.2,167.93,167.93,2025,1,January,1,Friday,False,2025-01,High,Medium (3-5),1.0,0.0
BK014152,Luxury Hotel New York,New York,US,Luxury,Suite,2023-10-21,2023-11-28,2023-11-29,1,2,492.44,492.44,Business,Trivago,0,4.6,492.44,492.44,2023,11,November,4,Tuesday,False,2023-11,Medium,Short (1-2),1.0,0.0
BK014153,Business Hotel Toronto,Toronto,CA,Business,Double,2023-03-31,2023-04-17,2023-04-20,3,3,184.49,553.48,Couple,Expedia,0,3.8,184.49,184.49,2023,4,April,2,Monday,False,2023-04,High,Medium (3-5),1.0,0.0
BK014154,Business Hotel Singapore,Singapore,SG,Business,Single,2023-04-11,2023-09-26,2023-09-30,4,4,172.14,688.57,Leisure,Trivago,0,4.4,172.14,172.14,2023,9,September,3,Tuesday,False,2023-09,High,Medium (3-5),1.0,0.0
BK014155,Business Hotel Dubai,Dubai,AE,Business,Suite,2024-10-03,2024-10-29,2024-10-30,1,1,225.29,225.29,Family,Trivago,0,4.7,225.29,225.29,2024,10,October,4,Tuesday,False,2024-10,Medium,Short (1-2),1.0,0.0
BK014156,Resort Hotel Singapore,Singapore,SG,Resort,Suite,2023-10-20,2024-02-17,2024-02-22,5,2,267.56,1337.81,Leisure,Trivago,0,4.3,267.56,267.56,2024,2,February,1,Saturday,True,2024-02,Very High,Medium (3-5),1.0,0.0
BK014157,Budget Hotel London,London,GB,Budget,Suite,2024-03-17,2024-07-21,2024-08-04,14,3,138.97,1945.63,Family,Booking.com,0,3.7,138.97,138.97,2024,7,July,3,Sunday,True,2024-07,Very High,Extended (10+),1.0,0.0
BK014158,Budget Hotel Sydney,Sydney,AU,Budget,Double,2023-03-25,2023-04-21,2023-04-24,3,4,96.38,289.13,Solo,Direct,0,4.0,96.38,96.38,2023,4,April,2,Friday,False,2023-04,Medium,Medium (3-5),1.0,0.0
BK014159,Business Hotel Amsterdam,Amsterdam,NL,Business,Single,2024-06-13,2024-09-08,2024-09-12,4,2,131.59,526.38,Family,Direct,0,4.2,131.59,131.59,2024,9,September,3,Sunday,True,2024-09,High,Medium (3-5),1.0,0.0
BK014160,Business Hotel Amsterdam,Amsterdam,NL,Business,Twin,2024-04-17,2024-08-08,2024-08-10,2,2,137.7,275.4,Leisure,Booking.com,0,3.4,137.7,137.7,2024,8,August,3,Thursday,False,2024-08,Medium,Short (1-2),1.0,0.0
BK014161,Business Hotel Singapore,Singapore,SG,Business,Standard,2024-01-24,2024-03-25,2024-03-30,5,2,181.92,909.6,Business,Booking.com,0,3.7,181.92,181.92,2024,3,March,1,Monday,False,2024-03,High,Medium (3-5),1.0,0.0
BK014162,Budget Hotel Paris,Paris,FR,Budget,Standard,2023-05-16,2023-07-01,2023-07-02,1,3,148.74,148.74,Family,Direct,0,5.0,148.74,148.74,2023,7,July,3,Saturday,True,2023-07,Low,Short (1-2),1.0,0.0
BK014163,Boutique Hotel Tokyo,Tokyo,JP,Boutique,Deluxe,2024-10-02,2024-11-09,2024-11-13,4,4,125.89,503.54,Family,Trivago,0,4.6,125.89,125.89,2024,11,November,4,Saturday,True,2024-11,High,Medium (3-5),1.0,0.0
BK014164,Boutique Hotel Rome,Rome,IT,Boutique,Standard,2024-11-03,2025-04-12,2025-04-13,1,1,138.19,138.19,Family,Direct,0,5.0,138.19,138.19,2025,4,April,2,Saturday,True,2025-04,Low,Short (1-2),1.0,0.0
BK014165,Budget Hotel Rome,Rome,IT,Budget,Standard,2023-09-28,2023-12-20,2023-12-24,4,3,107.41,429.63,Solo,Booking.com,0,3.2,107.41,107.41,2023,12,December,4,Wednesday,False,2023-12,Medium,Medium (3-5),1.0,0.0
BK014166,Budget Hotel Berlin,Berlin,DE,Budget,Standard,2023-06-27,2023-07-08,2023-07-11,3,3,60.6,181.8,Couple,Agoda,0,5.0,60.6,60.6,2023,7,July,3,Saturday,True,2023-07,Low,Medium (3-5),1.0,0.0
BK014167,Boutique Hotel Toronto,Toronto,CA,Boutique,Deluxe,2023-04-21,2023-06-27,2023-06-30,3,2,202.81,608.44,Couple,Trivago,0,3.3,202.81,202.81,2023,6,June,2,Tuesday,False,2023-06,High,Medium (3-5),1.0,0.0
BK014168,Luxury Hotel Tokyo,Tokyo,JP,Luxury,Single,2024-01-21,2024-06-06,2024-06-08,2,1,555.25,1110.5,Business,Trivago,0,3.8,555.25,555.25,2024,6,June,2,Thursday,False,2024-06,Very High,Short (1-2),1.0,0.0
BK014169,Luxury Hotel Dubai,Dubai,AE,Luxury,Double,2024-12-23,2025-01-01,2025-01-05,4,2,287.06,1148.23,Family,Direct,0,3.0,287.06,287.06,2025,1,January,1,Wednesday,False,2025-01,Very High,Medium (3-5),1.0,0.0
BK014170,Business Hotel Singapore,Singapore,SG,Business,Deluxe,2023-04-05,2023-05-10,2023-05-24,14,4,132.35,1852.84,Family,Direct,0,5.0,132.35,132.35,2023,5,May,2,Wednesday,False,2023-05,Very High,Extended (10+),1.0,0.0
BK014171,Budget Hotel Amsterdam,Amsterdam,NL,Budget,Deluxe,2023-11-16,2024-03-02,2024-03-05,3,2,65.79,197.37,Couple,Booking.com,0,4.0,65.79,65.79,2024,3,March,1,Saturday,True,2024-03,Low,Medium (3-5),1.0,0.0
BK014172,Budget Hotel London,London,GB,Budget,Standard,2024-05-19,2024-10-22,2024-10-26,4,4,163.02,652.1,Leisure,Trivago,0,3.9,163.02,163.02,2024,10,October,4,Tuesday,False,2024-10,High,Medium (3-5),1.0,0.0
BK014173,Airport Hotel Singapore,Singapore,SG,Airport,Standard,2023-03-23,2023-07-15,2023-07-19,4,2,198.5,794.01,Family,Direct,0,4.5,198.5,198.5,2023,7,July,3,Saturday,True,2023-07,High,Medium (3-5),1.0,0.0
BK014174,Resort Hotel Barcelona,Barcelona,ES,Resort,Single,2023-11-13,2024-02-21,2024-02-25,4,3,151.86,607.44,Family,Direct,0,3.3,151.86,151.86,2024,2,February,1,Wednesday,False,2024-02,High,Medium (3-5),1.0,0.0
BK014175,Resort Hotel New York,New York,US,Resort,Single,2024-07-05,2024-10-17,2024-10-19,2,1,401.03,802.06,Couple,Agoda,0,5.0,401.03,401.03,2024,10,October,4,Thursday,False,2024-10,High,Short (1-2),1.0,0.0
BK014176,Boutique Hotel Paris,Paris,FR,Boutique,Single,2023-02-15,2023-03-12,2023-03-13,1,1,185.68,185.68,Solo,Booking.com,0,5.0,185.68,185.68,2023,3,March,1,Sunday,True,2023-03,Low,Short (1-2),1.0,0.0
BK014177,Budget Hotel Paris,Paris,FR,Budget,Standard,2023-02-03,2023-03-19,2023-03-22,3,2,93.66,280.97,Solo,Hotels.com,0,3.4,93.66,93.66,2023,3,March,1,Sunday,True,2023-03,Medium,Medium (3-5),1.0,0.0
BK014178,Luxury Hotel Singapore,Singapore,SG,Luxury,Deluxe,2023-09-28,2024-02-17,2024-02-18,1,3,218.54,218.54,Solo,Trivago,0,3.3,218.54,218.54,2024,2,February,1,Saturday,True,2024-02,Medium,Short (1-2),1.0,0.0
BK014179,Luxury Hotel Amsterdam,Amsterdam,NL,Luxury,Standard,2024-07-23,2024-11-11,2024-11-12,1,2,317.11,317.11,Couple,Booking.com,1,,317.11,317.11,2024,11,November,4,Monday,False,2024-11,Medium,Short (1-2),1.0,1.0
BK014180,Airport Hotel London,London,GB,Airport,Standard,2023-11-30,2024-05-21,2024-05-24,3,4,206.03,618.1,Couple,Agoda,0,3.2,206.03,206.03,2024,5,May,2,Tuesday,False,2024-05,High,Medium (3-5),1.0,0.0
BK014181,Budget Hotel Paris,Paris,FR,Budget,Suite,2024-09-11,2025-01-29,2025-02-01,3,1,81.56,244.68,Leisure,Trivago,0,3.6,81.56,81.56,2025,1,January,1,Wednesday,False,2025-01,Medium,Medium (3-5),1.0,0.0
BK014182,Boutique Hotel Amsterdam,Amsterdam,NL,Boutique,Deluxe,2023-01-19,2023-07-03,2023-07-06,3,2,260.11,780.33,Solo,Hotels.com,0,4.1,260.11,260.11,2023,7,July,3,Monday,False,2023-07,High,Medium (3-5),1.0,0.0
BK014183,Airport Hotel London,London,GB,Airport,Suite,2024-03-29,2024-07-21,2024-07-22,1,3,228.03,228.03,Couple,Trivago,0,4.0,228.03,228.03,2024,7,July,3,Sunday,True,2024-07,Medium,Short (1-2),1.0,0.0
BK014184,Airport Hotel London,London,GB,Airport,Twin,2024-06-08,2024-10-19,2024-10-22,3,4,177.43,532.28,Family,Expedia,0,3.1,177.43,177.43,2024,10,October,4,Saturday,True,2024-10,High,Medium (3-5),1.0,0.0
BK014185,Luxury Hotel London,London,GB,Luxury,Standard,2023-10-28,2023-11-03,2023-11-07,4,2,477.39,1909.58,Solo,Direct,1,,477.39,477.39,2023,11,November,4,Friday,False,2023-11,Very High,Medium (3-5),1.0,1.0
BK014186,Budget Hotel Barcelona,Barcelona,ES,Budget,Single,2024-05-11,2024-07-21,2024-07-31,10,2,108.59,1085.88,Solo,Expedia,1,,108.59,108.59,2024,7,July,3,Sunday,True,2024-07,Very High,Long (6-10),1.0,1.0
BK014187,Business Hotel Dubai,Dubai,AE,Business,Twin,2023-10-27,2024-01-09,2024-01-11,2,2,176.18,352.36,Couple,Direct,1,,176.18,176.18,2024,1,January,1,Tuesday,False,2024-01,Medium,Short (1-2),1.0,1.0
BK014188,Budget Hotel Toronto,Toronto,CA,Budget,Suite,2024-01-22,2024-06-29,2024-07-02,3,2,125.83,377.49,Solo,Direct,0,3.1,125.83,125.83,2024,6,June,2,Saturday,True,2024-06,Medium,Medium (3-5),1.0,0.0
BK014189,Airport Hotel New York,New York,US,Airport,Suite,2024-06-12,2024-07-11,2024-07-16,5,1,373.23,1866.13,Couple,Trivago,1,,373.23,373.23,2024,7,July,3,Thursday,False,2024-07,Very High,Medium (3-5),1.0,1.0
BK014190,Resort Hotel Singapore,Singapore,SG,Resort,Deluxe,2023-05-16,2023-10-11,2023-10-12,1,1,222.13,222.13,Solo,Agoda,0,5.0,222.13,222.13,2023,10,October,4,Wednesday,False,2023-10,Medium,Short (1-2),1.0,0.0
BK014191,Budget Hotel Singapore,Singapore,SG,Budget,Suite,2023-09-23,2024-01-15,2024-01-16,1,2,90.16,90.16,Leisure,Agoda,0,5.0,90.16,90.16,2024,1,January,1,Monday,False,2024-01,Low,Short (1-2),1.0,0.0
BK014192,Business Hotel Barcelona,Barcelona,ES,Business,Single,2024-12-05,2025-01-14,2025-01-16,2,2,113.98,227.97,Business,Booking.com,0,4.4,113.98,113.98,2025,1,January,1,Tuesday,False,2025-01,Medium,Short (1-2),1.0,0.0
BK014193,Business Hotel Paris,Paris,FR,Business,Suite,2023-10-11,2023-11-26,2023-11-28,2,2,154.29,308.58,Family,Trivago,0,3.5,154.29,154.29,2023,11,November,4,Sunday,True,2023-11,Medium,Short (1-2),1.0,0.0
BK014194,Boutique Hotel Tokyo,Tokyo,JP,Boutique,Standard,2023-06-02,2023-09-30,2023-10-03,3,1,157.7,473.11,Solo,Hotels.com,0,4.4,157.7,157.7,2023,9,September,3,Saturday,True,2023-09,Medium,Medium (3-5),1.0,0.0
BK014195,Business Hotel Toronto,Toronto,CA,Business,Standard,2024-09-17,2024-11-19,2024-11-23,4,3,136.34,545.38,Solo,Trivago,1,,136.34,136.34,2024,11,November,4,Tuesday,False,2024-11,High,Medium (3-5),1.0,1.0
BK014196,Budget Hotel Dubai,Dubai,AE,Budget,Twin,2023-08-24,2023-12-26,2023-12-29,3,2,159.45,478.36,Couple,Hotels.com,0,4.5,159.45,159.45,2023,12,December,4,Tuesday,False,2023-12,Medium,Medium (3-5),1.0,0.0
BK014197,Airport Hotel Tokyo,Tokyo,JP,Airport,Double,2023-06-06,2023-11-12,2023-11-15,3,2,112.79,338.36,Leisure,Agoda,0,4.2,112.79,112.79,2023,11,November,4,Sunday,True,2023-11,Medium,Medium (3-5),1.0,0.0
BK014198,Airport Hotel New York,New York,US,Airport,Double,2024-05-21,2024-09-16,2024-09-19,3,2,252.84,758.53,Couple,Booking.com,0,5.0,252.84,252.84,2024,9,September,3,Monday,False,2024-09,High,Medium (3-5),1.0,0.0
BK014199,Luxury Hotel Tokyo,Tokyo,JP,Luxury,Standard,2023-06-03,2023-06-06,2023-06-09,3,3,512.41,1537.23,Couple,Booking.com,0,4.1,512.41,512.41,2023,6,June,2,Tuesday,False,2023-06,Very High,Medium (3-5),1.0,0.0
BK014200,Luxury Hotel Amsterdam,Amsterdam,NL,Luxury,Deluxe,2024-02-27,2024-07-10,2024-07-11,1,1,513.81,513.81,Family,Direct,0,2.6,513.81,513.81,2024,7,July,3,Wednesday,False,2024-07,High,Short (1-2),1.0,0.0
BK014201,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Double,2023-09-20,2024-01-10,2024-01-14,4,4,145.28,581.1,Leisure,Direct,0,4.4,145.28,145.28,2024,1,January,1,Wednesday,False,2024-01,High,Medium (3-5),1.0,0.0
BK014202,Luxury Hotel Singapore,Singapore,SG,Luxury,Twin,2023-10-29,2023-12-10,2023-12-13,3,1,459.37,1378.1,Solo,Booking.com,0,5.0,459.37,459.37,2023,12,December,4,Sunday,True,2023-12,Very High,Medium (3-5),1.0,0.0
BK014203,Luxury Hotel Singapore,Singapore,SG,Luxury,Double,2024-02-19,2024-06-04,2024-06-08,4,4,512.16,2048.63,Couple,Booking.com,0,4.0,512.16,512.16,2024,6,June,2,Tuesday,False,2024-06,Very High,Medium (3-5),1.0,0.0
BK014204,Airport Hotel London,London,GB,Airport,Deluxe,2024-09-15,2024-10-18,2024-10-20,2,2,215.53,431.06,Leisure,Booking.com,0,3.8,215.53,215.53,2024,10,October,4,Friday,False,2024-10,Medium,Short (1-2),1.0,0.0
BK014205,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Single,2023-08-19,2024-01-11,2024-01-12,1,1,127.92,127.92,Family,Expedia,0,3.7,127.92,127.92,2024,1,January,1,Thursday,False,2024-01,Low,Short (1-2),1.0,0.0
BK014206,Luxury Hotel Berlin,Berlin,DE,Luxury,Standard,2024-03-25,2024-05-26,2024-05-30,4,2,212.85,851.39,Family,Booking.com,0,4.5,212.85,212.85,2024,5,May,2,Sunday,True,2024-05,High,Medium (3-5),1.0,0.0
BK014207,Airport Hotel Tokyo,Tokyo,JP,Airport,Twin,2023-04-19,2023-10-09,2023-10-10,1,2,171.64,171.64,Solo,Trivago,0,3.9,171.64,171.64,2023,10,October,4,Monday,False,2023-10,Low,Short (1-2),1.0,0.0
BK014208,Budget Hotel Tokyo,Tokyo,JP,Budget,Deluxe,2023-12-30,2024-04-09,2024-04-14,5,2,83.45,417.26,Leisure,Trivago,0,3.0,83.45,83.45,2024,4,April,2,Tuesday,False,2024-04,Medium,Medium (3-5),1.0,0.0
BK014209,Boutique Hotel Rome,Rome,IT,Boutique,Suite,2023-03-23,2023-06-12,2023-06-16,4,2,189.59,758.36,Family,Booking.com,0,3.7,189.59,189.59,2023,6,June,2,Monday,False,2023-06,High,Medium (3-5),1.0,0.0
BK014210,Boutique Hotel New York,New York,US,Boutique,Single,2024-06-16,2024-07-08,2024-07-11,3,1,229.57,688.71,Solo,Trivago,0,4.1,229.57,229.57,2024,7,July,3,Monday,False,2024-07,High,Medium (3-5),1.0,0.0
BK014211,Business Hotel Paris,Paris,FR,Business,Double,2023-12-03,2024-01-02,2024-01-06,4,3,124.32,497.28,Business,Direct,0,4.4,124.32,124.32,2024,1,January,1,Tuesday,False,2024-01,Medium,Medium (3-5),1.0,0.0
BK014212,Resort Hotel Berlin,Berlin,DE,Resort,Double,2024-10-20,2025-04-08,2025-04-12,4,2,171.78,687.14,Couple,Expedia,0,5.0,171.78,171.78,2025,4,April,2,Tuesday,False,2025-04,High,Medium (3-5),1.0,0.0
BK014213,Luxury Hotel Barcelona,Barcelona,ES,Luxury,Deluxe,2024-01-10,2024-03-11,2024-03-16,5,2,374.19,1870.94,Leisure,Direct,0,4.2,374.19,374.19,2024,3,March,1,Monday,False,2024-03,Very High,Medium (3-5),1.0,0.0
BK014214,Budget Hotel Barcelona,Barcelona,ES,Budget,Double,2023-08-29,2023-09-03,2023-09-17,14,2,76.27,1067.82,Family,Booking.com,0,5.0,76.27,76.27,2023,9,September,3,Sunday,True,2023-09,Very High,Extended (10+),1.0,0.0
BK014215,Budget Hotel Rome,Rome,IT,Budget,Suite,2023-07-02,2023-11-10,2023-11-11,1,3,70.93,70.93,Business,Trivago,0,3.6,70.93,70.93,2023,11,November,4,Friday,False,2023-11,Low,Short (1-2),1.0,0.0
BK014216,Luxury Hotel London,London,GB,Luxury,Twin,2024-12-01,2025-01-10,2025-01-15,5,2,415.83,2079.14,Business,Trivago,0,3.1,415.83,415.83,2025,1,January,1,Friday,False,2025-01,Very High,Medium (3-5),1.0,0.0
BK014217,Boutique Hotel Toronto,Toronto,CA,Boutique,Single,2023-10-17,2023-11-09,2023-11-11,2,2,138.08,276.17,Leisure,Direct,0,3.5,138.08,138.08,2023,11,November,4,Thursday,False,2023-11,Medium,Short (1-2),1.0,0.0
BK014218,Business Hotel Rome,Rome,IT,Business,Twin,2024-05-02,2024-09-11,2024-09-13,2,2,138.89,277.78,Family,Agoda,0,5.0,138.89,138.89,2024,9,September,3,Wednesday,False,2024-09,Medium,Short (1-2),1.0,0.0
BK014219,Business Hotel Dubai,Dubai,AE,Business,Deluxe,2024-03-03,2024-06-14,2024-06-19,5,3,344.42,1722.11,Solo,Booking.com,0,3.4,344.42,344.42,2024,6,June,2,Friday,False,2024-06,Very High,Medium (3-5),1.0,0.0
BK014220,Luxury Hotel New York,New York,US,Luxury,Double,2024-10-21,2025-03-09,2025-03-12,3,2,571.15,1713.46,Leisure,Expedia,0,4.0,571.15,571.15,2025,3,March,1,Sunday,True,2025-03,Very High,Medium (3-5),1.0,0.0
BK014221,Boutique Hotel Sydney,Sydney,AU,Boutique,Double,2023-08-17,2023-09-13,2023-09-16,3,4,177.24,531.73,Solo,Booking.com,0,4.2,177.24,177.24,2023,9,September,3,Wednesday,False,2023-09,High,Medium (3-5),1.0,0.0
BK014222,Business Hotel Singapore,Singapore,SG,Business,Twin,2024-02-25,2024-03-30,2024-03-31,1,2,112.56,112.56,Business,Trivago,0,4.3,112.56,112.56,2024,3,March,1,Saturday,True,2024-03,Low,Short (1-2),1.0,0.0
BK014223,Airport Hotel Toronto,Toronto,CA,Airport,Deluxe,2024-07-14,2024-09-17,2024-09-18,1,2,121.81,121.81,Couple,Expedia,0,4.8,121.81,121.81,2024,9,September,3,Tuesday,False,2024-09,Low,Short (1-2),1.0,0.0
BK014224,Business Hotel Sydney,Sydney,AU,Business,Double,2023-06-12,2023-12-03,2023-12-06,3,2,223.46,670.39,Couple,Direct,0,3.9,223.46,223.46,2023,12,December,4,Sunday,True,2023-12,High,Medium (3-5),1.0,0.0
BK014225,Business Hotel London,London,GB,Business,Deluxe,2024-07-17,2024-12-02,2024-12-05,3,1,246.56,739.68,Business,Direct,0,4.7,246.56,246.56,2024,12,December,4,Monday,False,2024-12,High,Medium (3-5),1.0,0.0
BK014226,Business Hotel Toronto,Toronto,CA,Business,Single,2024-02-13,2024-04-01,2024-04-04,3,3,171.37,514.12,Family,Direct,0,3.8,171.37,171.37,2024,4,April,2,Monday,False,2024-04,High,Medium (3-5),1.0,0.0
BK014227,Luxury Hotel Toronto,Toronto,CA,Luxury,Suite,2024-10-17,2025-03-07,2025-03-12,5,3,314.64,1573.19,Leisure,Trivago,0,5.0,314.64,314.64,2025,3,March,1,Friday,False,2025-03,Very High,Medium (3-5),1.0,0.0
BK014228,Boutique Hotel Paris,Paris,FR,Boutique,Suite,2024-02-10,2024-03-19,2024-03-20,1,2,144.68,144.68,Couple,Expedia,0,3.3,144.68,144.68,2024,3,March,1,Tuesday,False,2024-03,Low,Short (1-2),1.0,0.0
BK014229,Airport Hotel Toronto,Toronto,CA,Airport,Standard,2023-02-27,2023-04-08,2023-04-12,4,3,105.81,423.25,Couple,Trivago,0,5.0,105.81,105.81,2023,4,April,2,Saturday,True,2023-04,Medium,Medium (3-5),1.0,0.0
BK014230,Business Hotel Berlin,Berlin,DE,Business,Double,2024-11-02,2025-04-08,2025-04-18,10,3,97.4,973.98,Business,Booking.com,0,5.0,97.4,97.4,2025,4,April,2,Tuesday,False,2025-04,High,Long (6-10),1.0,0.0
BK014231,Boutique Hotel Paris,Paris,FR,Boutique,Double,2024-03-03,2024-05-18,2024-05-20,2,3,214.23,428.45,Couple,Direct,0,5.0,214.23,214.23,2024,5,May,2,Saturday,True,2024-05,Medium,Short (1-2),1.0,0.0
BK014232,Boutique Hotel Dubai,Dubai,AE,Boutique,Suite,2023-03-09,2023-06-24,2023-07-01,7,1,323.93,2267.5,Business,Trivago,0,3.4,323.93,323.93,2023,6,June,2,Saturday,True,2023-06,Very High,Long (6-10),1.0,0.0
BK014233,Budget Hotel New York,New York,US,Budget,Twin,2023-09-18,2024-02-24,2024-02-29,5,2,99.88,499.42,Business,Trivago,1,,99.88,99.88,2024,2,February,1,Saturday,True,2024-02,Medium,Medium (3-5),1.0,1.0
BK014234,Airport Hotel London,London,GB,Airport,Standard,2023-10-17,2024-02-06,2024-02-09,3,2,172.1,516.29,Business,Agoda,0,3.8,172.1,172.1,2024,2,February,1,Tuesday,False,2024-02,High,Medium (3-5),1.0,0.0
BK014235,Boutique Hotel Dubai,Dubai,AE,Boutique,Standard,2023-11-11,2024-02-13,2024-02-15,2,1,201.3,402.6,Couple,Expedia,1,,201.3,201.3,2024,2,February,1,Tuesday,False,2024-02,Medium,Short (1-2),1.0,1.0
BK014236,Luxury Hotel Sydney,Sydney,AU,Luxury,Standard,2023-04-16,2023-09-07,2023-09-08,1,4,365.18,365.18,Leisure,Trivago,0,4.2,365.18,365.18,2023,9,September,3,Thursday,False,2023-09,Medium,Short (1-2),1.0,0.0
BK014237,Boutique Hotel London,London,GB,Boutique,Standard,2024-09-21,2025-01-19,2025-01-24,5,4,188.33,941.63,Leisure,Booking.com,0,4.9,188.33,188.33,2025,1,January,1,Sunday,True,2025-01,High,Medium (3-5),1.0,0.0
BK014238,Boutique Hotel Tokyo,Tokyo,JP,Boutique,Double,2023-07-08,2023-07-09,2023-07-10,1,3,184.86,184.86,Business,Expedia,0,4.0,184.86,184.86,2023,7,July,3,Sunday,True,2023-07,Low,Short (1-2),1.0,0.0
BK014239,Luxury Hotel Singapore,Singapore,SG,Luxury,Standard,2024-08-20,2024-10-07,2024-10-14,7,2,445.61,3119.24,Business,Booking.com,0,5.0,445.61,445.61,2024,10,October,4,Monday,False,2024-10,Very High,Long (6-10),1.0,0.0
BK014240,Budget Hotel Dubai,Dubai,AE,Budget,Twin,2024-10-03,2025-03-17,2025-03-18,1,4,135.66,135.66,Solo,Booking.com,0,3.5,135.66,135.66,2025,3,March,1,Monday,False,2025-03,Low,Short (1-2),1.0,0.0
BK014241,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Double,2023-03-21,2023-04-18,2023-04-21,3,4,114.64,343.93,Couple,Booking.com,0,4.7,114.64,114.64,2023,4,April,2,Tuesday,False,2023-04,Medium,Medium (3-5),1.0,0.0
BK014242,Budget Hotel Sydney,Sydney,AU,Budget,Twin,2024-04-22,2024-06-12,2024-06-13,1,3,125.13,125.13,Solo,Expedia,0,3.7,125.13,125.13,2024,6,June,2,Wednesday,False,2024-06,Low,Short (1-2),1.0,0.0
BK014243,Resort Hotel London,London,GB,Resort,Suite,2024-01-10,2024-01-29,2024-02-05,7,3,250.14,1751.0,Couple,Agoda,0,4.5,250.14,250.14,2024,1,January,1,Monday,False,2024-01,Very High,Long (6-10),1.0,0.0
BK014244,Resort Hotel Sydney,Sydney,AU,Resort,Standard,2024-02-10,2024-07-16,2024-07-17,1,2,275.78,275.78,Family,Booking.com,1,,275.78,275.78,2024,7,July,3,Tuesday,False,2024-07,Medium,Short (1-2),1.0,1.0
BK014245,Luxury Hotel Singapore,Singapore,SG,Luxury,Twin,2023-10-27,2023-12-20,2023-12-22,2,3,441.69,883.38,Solo,Expedia,0,4.7,441.69,441.69,2023,12,December,4,Wednesday,False,2023-12,High,Short (1-2),1.0,0.0
BK014246,Airport Hotel Dubai,Dubai,AE,Airport,Standard,2023-07-08,2023-11-15,2023-11-20,5,2,157.66,788.31,Solo,Booking.com,1,,157.66,157.66,2023,11,November,4,Wednesday,False,2023-11,High,Medium (3-5),1.0,1.0
BK014247,Budget Hotel Amsterdam,Amsterdam,NL,Budget,Deluxe,2023-01-22,2023-03-04,2023-03-06,2,2,71.12,142.23,Business,Agoda,0,5.0,71.12,71.12,2023,3,March,1,Saturday,True,2023-03,Low,Short (1-2),1.0,0.0
BK014248,Luxury Hotel Sydney,Sydney,AU,Luxury,Double,2024-03-09,2024-05-11,2024-05-15,4,3,353.68,1414.73,Couple,Expedia,0,5.0,353.68,353.68,2024,5,May,2,Saturday,True,2024-05,Very High,Medium (3-5),1.0,0.0
BK014249,Resort Hotel Sydney,Sydney,AU,Resort,Deluxe,2024-02-04,2024-05-17,2024-05-20,3,4,211.31,633.94,Business,Hotels.com,0,4.2,211.31,211.31,2024,5,May,2,Friday,False,2024-05,High,Medium (3-5),1.0,0.0
BK014250,Airport Hotel Singapore,Singapore,SG,Airport,Twin,2024-01-09,2024-01-12,2024-01-19,7,4,146.85,1027.96,Solo,Booking.com,0,4.6,146.85,146.85,2024,1,January,1,Friday,False,2024-01,Very High,Long (6-10),1.0,0.0
BK014251,Luxury Hotel Toronto,Toronto,CA,Luxury,Standard,2023-12-11,2024-03-12,2024-03-15,3,4,404.46,1213.39,Couple,Direct,0,4.4,404.46,404.46,2024,3,March,1,Tuesday,False,2024-03,Very High,Medium (3-5),1.0,0.0
BK014252,Airport Hotel New York,New York,US,Airport,Standard,2024-07-24,2024-08-30,2024-09-01,2,2,285.42,570.84,Leisure,Direct,0,4.1,285.42,285.42,2024,8,August,3,Friday,False,2024-08,High,Short (1-2),1.0,0.0
BK014253,Luxury Hotel Tokyo,Tokyo,JP,Luxury,Single,2023-12-22,2023-12-23,2023-12-24,1,1,464.88,464.88,Leisure,Agoda,0,4.1,464.88,464.88,2023,12,December,4,Saturday,True,2023-12,Medium,Short (1-2),1.0,0.0
BK014254,Airport Hotel Berlin,Berlin,DE,Airport,Double,2024-07-20,2024-09-19,2024-09-20,1,3,129.3,129.3,Family,Expedia,0,4.8,129.3,129.3,2024,9,September,3,Thursday,False,2024-09,Low,Short (1-2),1.0,0.0
BK014255,Budget Hotel Dubai,Dubai,AE,Budget,Suite,2024-06-13,2024-08-04,2024-08-06,2,1,188.36,376.73,Family,Trivago,0,3.2,188.36,188.36,2024,8,August,3,Sunday,True,2024-08,Medium,Short (1-2),1.0,0.0
BK014256,Luxury Hotel New York,New York,US,Luxury,Standard,2024-11-19,2024-12-28,2025-01-02,5,2,655.83,3279.16,Solo,Booking.com,0,3.6,655.83,655.83,2024,12,December,4,Saturday,True,2024-12,Very High,Medium (3-5),1.0,0.0
BK014257,Budget Hotel Sydney,Sydney,AU,Budget,Double,2023-04-13,2023-07-14,2023-07-15,1,2,179.55,179.55,Family,Trivago,0,2.7,179.55,179.55,2023,7,July,3,Friday,False,2023-07,Low,Short (1-2),1.0,0.0
